Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
IDA total,IDA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.571029227,4.502969767,4.435409388,4.369957576,4.318211297,4.261649576,4.211762875,4.163094949,4.105822655,4.063306111
IDA total,IDA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,62.73976319,61.22921533,59.64080537,58.20957482,56.82433274,55.53807448,54.24620327,52.9794417,51.68750885,50.34911274
IDA total,IDA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.476116912,2.403267421,2.490137091,2.508287071,2.492398795,2.450885816,2.453433142,2.534435454,2.502032813,2.421044392
IDA total,IDA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2718.713431,2841.214708,2962.112295,3072.8416,3215.283412,3410.743703,3500.347783,3612.454955,3707.70973,3892.890222
IDA total,IDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2783.148228,2914.476253,3034.621028,3132.111352,3285.327855,3462.475853,3546.617352,3646.378783,3754.334356,3938.136371
Late-demographic dividend,LTE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.761971162,1.74300949,1.730441176,1.815743256,1.761283081,1.800184766,1.740011134,1.790721974,1.805821706,1.646967901
Late-demographic dividend,LTE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.32506359,13.38097637,12.5729262,11.76539072,11.07598488,10.40572157,9.881225311,9.389685115,8.788366757,8.502925984
Late-demographic dividend,LTE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.211744392,3.2250747,3.19801812,3.101067992,3.072301354,3.010687034,2.851648165,2.847806576,2.928071855,2.831845798
Late-demographic dividend,LTE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10482.8651,11365.44926,12393.68391,13260.94661,13945.06519,14499.84699,14492.97912,14935.30421,15786.41564,16959.28659
Late-demographic dividend,LTE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10675.11356,11609.74248,12682.27379,13521.31232,14237.72168,14722.01592,14749.49592,15205.312,16041.61981,17287.65587
Latin America & Caribbean,LCN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.212423055,2.189251684,2.170228976,2.137659141,2.111736625,2.093902735,2.070373155,2.018712622,1.999075453,1.972794841
Latin America & Caribbean,LCN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.7,18.5,17.4,16.9,16.4,16,15.6,15.8,15.1,14.8
Latin America & Caribbean,LCN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.192586441,5.13380388,5.146353931,5.196097415,5.149058326,5.314323512,5.385578584,5.356803416,5.319765102,5.147257525
Latin America & Caribbean,LCN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12266.78819,12985.23044,13817.918,14137.23763,14650.47228,14955.06886,14794.2915,14999.16984,15596.16025,15983.98299
Latin America & Caribbean,LCN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12654.15322,13443.82036,14316.41414,14629.6582,15105.74656,15420.55651,15209.45899,15451.24284,16075.07413,16560.23869
Latin America & Caribbean (excluding high income),LAC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.211978482,2.188430284,2.169376719,2.135574264,2.109298444,2.091389871,2.068323946,2.015440351,1.999499314,1.974756809
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.25959525,19.04623168,17.90229365,17.31215293,16.7541784,16.2783208,15.81769391,15.77952552,15.04178899,14.60319097
Latin America & Caribbean (excluding high income),LAC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.088798713,5.03131515,5.093122913,5.111458157,5.069015639,5.231007811,5.416836757,5.380079909,5.331410333,5.158481041
Latin America & Caribbean (excluding high income),LAC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11944.22049,12696.27898,13527.07461,13791.21566,14275.38325,14570.34812,14363.9236,14540.01216,15106.13674,15443.08705
Latin America & Caribbean (excluding high income),LAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12238.82537,13060.65707,13899.5876,14173.42636,14628.52657,14926.84305,14692.42303,14901.04402,15488.00376,15921.47122
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.226587005,2.202717314,2.18196804,2.149943454,2.123514803,2.105480146,2.081139809,2.029959451,2.01057762,1.983016243
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.87148421,18.66456768,17.62058298,17.06831172,16.55604558,16.12560486,15.76056295,15.97722646,15.29211964,14.86661729
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.023506825,4.993945613,5.009939374,5.054809208,5.003778697,5.179029431,5.206842477,5.165688185,5.139956654,4.952683413
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12244.71884,12969.7155,13806.34171,14123.9192,14639.83891,14943.98269,14777.552,14981.90301,15582.55925,15969.69575
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12563.72776,13359.82995,14235.82625,14549.04138,15027.3285,15341.76876,15125.82676,15368.20359,15997.60717,16484.6449
Least developed countries: UN classification,LDC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.644652742,4.57284345,4.50178802,4.43087406,4.376034612,4.320355531,4.268670801,4.221243038,4.16488151,4.122419505
Least developed countries: UN classification,LDC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,60.98380491,59.27844142,57.27844852,55.52410764,53.8693937,52.39815881,51.04332487,49.61975892,48.28776984,47.00842479
Least developed countries: UN classification,LDC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.621545461,2.618281751,2.73297889,2.758615747,2.745618694,2.791847279,2.669829594,2.535412747,2.52168272,2.507946329
Least developed countries: UN classification,LDC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2125.00935,2221.136258,2304.733914,2379.524902,2494.815967,2646.708753,2707.883575,2829.754943,2926.605011,3074.131733
Least developed countries: UN classification,LDC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2138.485637,2246.633734,2324.115561,2382.205335,2503.783822,2658.285002,2714.318345,2835.92069,2952.768696,3098.677536
Low & middle income,LMY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.743502876,2.713957285,2.690531656,2.705769653,2.668280014,2.655535736,2.62057333,2.623863504,2.602311396,2.532868755
Low & middle income,LMY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41.94313889,40.6066221,39.224063,37.6510206,36.62976182,35.39642518,34.59685428,33.53195168,32.56749904,32.23652536
Low & middle income,LMY,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.287340804,3.291464334,3.324643566,3.260713875,3.213238789,3.169569529,3.06434423,3.050672082,3.086480151,2.982834165
Low & middle income,LMY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6901.249657,7404.714926,7925.172628,8388.54777,8740.535993,9029.409052,9084.855184,9378.617285,9830.533478,10420.91712
Low & middle income,LMY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7000.947836,7528.070654,8065.176206,8517.248426,8894.604592,9150.582489,9208.679922,9507.865597,9959.04824,10574.83185
Low income,LIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.479986381,5.394559242,5.309452335,5.227104302,5.155868646,5.08639041,5.022393521,4.957233162,4.888083,4.826123233
Low income,LIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,64.2,62.4,60.6,59.1,57.6,56.3,55,53.6,52.1,50.9
Low income,LIC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.696756522,2.645681045,2.860717377,2.903235599,2.773951753,2.854548584,2.758933714,2.650942022,2.660483829,2.838311606
Low income,LIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1432.736583,1494.284503,1506.157958,1455.248381,1515.401503,1653.088348,1718.704578,1822.800819,1854.767522,1910.480643
Low income,LIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1491.37799,1570.697512,1578.010603,1493.482156,1561.232296,1691.097577,1755.04652,1851.240787,1894.375536,1957.326424
Lower middle income,LMC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.116430522,3.065901739,3.017427217,2.977964888,2.942821411,2.883315954,2.860077974,2.83062932,2.777623416,2.750461875
Lower middle income,LMC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,48.4,46.8,45.2,43.6,42.2,40.8,39.5,38.3,37.2,36.1
Lower middle income,LMC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.259990887,3.289517623,3.227041217,3.219500592,3.20751584,3.106095732,3.060663041,3.12046619,3.133005124,3.088438249
Lower middle income,LMC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4629.542483,4903.229644,5148.530307,5414.983748,5597.778903,5757.760256,5869.405235,6141.591236,6425.44798,6814.096759
Lower middle income,LMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4666.610417,4954.639214,5202.558972,5468.414768,5658.661586,5809.814112,5912.126073,6181.231562,6475.185461,6865.832707
Middle East & North Africa,MEA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.882370081,2.901392079,2.920168297,2.953028131,2.970727523,2.974570517,2.951748932,2.871159408,2.838006839,2.783048526
Middle East & North Africa,MEA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,23.7,22.9,22.3,22.1,21.7,21.1,20.5,20,19.3,19.1
Middle East & North Africa,MEA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.41608128,4.448515728,4.537681645,4.446147826,4.533981018,4.526035776,4.515614796,4.570768906,4.662629948,4.764660896
Middle East & North Africa,MEA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,16225.10388,16766.95294,17400.23144,17942.59249,17815.29471,17533.80613,15892.7216,15706.53024,16424.84263,16785.01857
Middle East & North Africa,MEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16206.50001,16842.12437,17504.09352,18012.61092,17858.52026,17542.52926,15868.11797,15659.0388,16391.51003,16821.17437
Middle East & North Africa (excluding high income),MNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.904402943,2.935165116,2.962906845,3.004107604,3.030452816,3.039515264,3.018249558,2.93045383,2.893716783,2.836153827
Middle East & North Africa (excluding high income),MNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.51800373,24.66786523,24.00123938,23.81710629,23.33064087,22.7147346,22.1159688,21.60766918,20.91628008,20.64926369
Middle East & North Africa (excluding high income),MNA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.949310122,3.954429866,4.011809271,3.834243813,3.933151229,3.883512581,3.823012626,3.959307015,4.033609084,4.106137601
Middle East & North Africa (excluding high income),MNA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10653.45305,11060.73758,11030.03622,11264.60717,11092.25867,10748.71911,10109.77289,10207.0628,10629.89043,10879.15322
Middle East & North Africa (excluding high income),MNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10661.57127,11131.95849,11140.91893,11354.18786,11199.76649,10855.8349,10206.56834,10270.84733,10710.93775,10985.4638
Middle East & North Africa (IDA & IBRD countries),TMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.889477959,2.920614289,2.949513422,2.992096344,3.019415812,3.02879445,3.007089186,2.919411416,2.883590898,2.826327533
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.61470326,24.76070748,24.091614,23.91375137,23.428131,22.79917315,22.21577831,21.71127203,21.01664308,20.75600585
Middle East & North Africa (IDA & IBRD countries),TMN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.947059225,3.952118117,4.009648841,3.830697973,3.929717516,3.880784475,3.820885683,3.95612559,4.033038477,4.106533819
Middle East & North Africa (IDA & IBRD countries),TMN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10726.34248,11136.84554,11101.59362,11329.95621,11153.59789,10802.93728,10149.76727,10243.69073,10669.65178,10918.24054
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10737.46302,11211.75294,11217.12296,11424.68904,11267.47557,10918.12169,10256.2446,10317.35475,10761.6285,11039.00035
Middle income,MIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.51449312,2.485197717,2.462531109,2.481822237,2.443055206,2.431150226,2.394327594,2.399075362,2.37688088,2.300993748
Middle income,MIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,37.87327049,36.56212876,35.213423,33.63934372,32.62471743,31.36054108,30.56686362,29.52105073,28.56224561,28.23634109
Middle income,MIC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.303609862,3.307618354,3.33171378,3.265569097,3.218986863,3.173880331,3.06876943,3.056540808,3.09284333,2.984561738
Middle income,MIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7427.232761,7982.470791,8562.394176,9086.656096,9477.526062,9792.829028,9858.578005,10185.28028,10694.81944,11357.82772
Middle income,MIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7531.235005,8110.86163,8709.659286,9224.695264,9642.908883,9922.842135,9991.785926,10325.33908,10833.21692,11523.83267
North America,NAC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.970742347,1.902767084,1.867883649,1.855297942,1.832641843,1.837164526,1.819179332,1.79746983,1.743888438,1.707290381
North America,NAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.2,6.1,6,5.9,5.9,5.8,5.7,5.6,5.6,5.5
North America,NAC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.700845315,4.854886454,5.0368899,4.511934502,5.472479329,5.367099829,4.415354556,4.378201618,4.543520629,4.378030357
North America,NAC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,46158.01944,48088.3507,49881.57283,51977.21941,53311.65973,55505.95336,56762.35962,57573.78522,59807.66158,62545.03268
North America,NAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,46376.8032,47808.0293,49236.05772,50842.1091,52395.7477,54188.06728,55554.45921,56724.76313,58740.6449,61520.30381
Not classified,INX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.805798742,1.794751194,1.774298036,1.77404255,1.751063416,1.755232148,1.746111978,1.736218417,1.701656875,1.668155183
OECD members,OED,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.915140952,7.607270946,7.40370217,7.180048604,7.012418299,6.795705628,6.574241696,6.389884525,6.261326294,6.085030256
OECD members,OED,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.559223418,4.635077699,4.651844603,4.510048608,4.888473822,4.863567086,4.471202646,4.390042584,4.435174717,4.352918164
OECD members,OED,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,33192.73397,34649.91813,36171.84231,37290.97195,38546.38337,39771.99049,40820.80692,42079.95218,43760.08159,45452.28289
OECD members,OED,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,33291.62867,34560.01726,35994.50739,36980.19133,38280.12584,39396.01566,40509.24177,41872.20516,43474.77314,45159.49722
Other small states,OSS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.326311378,3.281319357,3.264459034,3.236627101,3.199352871,3.160697874,3.115351852,3.072454904,3.017914876,2.969455762
Other small states,OSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,47.48107682,45.82533013,44.60464928,43.34583824,42.07099837,40.78522977,39.53613623,38.37914791,37.28805128,36.12608761
Other small states,OSS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.925394264,3.897790017,3.76195839,3.707326187,3.717599952,3.856148681,3.915702743,3.96654007,3.928395894,3.922505885
Other small states,OSS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,18810.61145,20195.70135,22210.00226,23676.10019,24061.31913,23871.71155,20630.88314,20083.41345,21515.63674,21930.2193
Other small states,OSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20331.46092,22017.4313,23843.20177,24962.83369,25204.23502,24957.16508,21226.78417,20695.78639,22131.71022,22750.15289
Pacific island small states,PSS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.598884938,3.579183887,3.555849565,3.529291097,3.524817837,3.50763127,3.460993439,3.426145585,3.374603402,3.336688458
Pacific island small states,PSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,23.11915733,22.69069872,22.45131222,22.15874915,21.85351826,21.57779147,21.34516675,21.10901854,20.87579713,20.65538326
Pacific island small states,PSS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,6.500890992,6.370059427,6.155395138,6.102692574,6.003789786,5.910007324,6.021282985,6.012259538,6.020816944,5.876964024
Pacific island small states,PSS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4681.46667,4786.986369,4983.163516,5180.974012,5569.955025,6124.228175,6510.950174,6646.801318,6861.678431,7227.662489
Pacific island small states,PSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4667.409893,4837.628889,5058.730597,5269.710289,5534.123571,6199.918442,6601.769708,6759.01622,7093.727821,7415.10709
Post-demographic dividend,PST,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.674579897,1.663580424,1.646878405,1.653564205,1.62550829,1.634273031,1.633518502,1.624737087,1.582196257,1.551995648
